,length,num_tokens,num_sentences,avg_sent_len,num_exclm_mark,ratio_q
249,0.20386266094420602,0.18181818181818182,0.0,0.203862660944206,0.0,0.0
250,0.07618025751072961,0.05454545454545454,0.0,0.07618025751072961,0.0,0.0
251,0.06974248927038626,0.05454545454545454,0.0,0.06974248927038626,0.0,0.0
252,0.19527896995708155,0.18181818181818182,0.0,0.19527896995708152,0.0,0.0
253,0.11051502145922747,0.09090909090909091,0.0625,0.08047210300429183,0.0,0.0
254,0.10407725321888411,0.07272727272727272,0.0,0.10407725321888413,0.0,0.0
255,0.15128755364806867,0.13333333333333333,0.0,0.15128755364806867,0.0,0.0
256,0.07188841201716738,0.04242424242424243,0.0,0.07188841201716738,0.0,0.0
257,0.3894849785407725,0.3878787878787879,0.0,0.3894849785407725,0.0,0.0
258,0.07510729613733906,0.06666666666666667,0.0,0.07510729613733905,0.0,0.0
259,0.1255364806866953,0.09696969696969697,0.0,0.12553648068669526,0.0,0.0
260,0.08476394849785408,0.07272727272727272,0.0,0.08476394849785407,0.0,0.0
261,0.1298283261802575,0.13333333333333333,0.5625,0.02521459227467811,0.0,0.0
262,0.08583690987124463,0.09090909090909091,0.0,0.08583690987124463,0.0,0.0
263,0.0740343347639485,0.06060606060606061,0.0,0.0740343347639485,0.0,0.0
264,0.05042918454935622,0.04242424242424243,0.0,0.05042918454935622,0.0,0.0
265,0.02575107296137339,0.030303030303030304,0.0,0.02575107296137339,0.0,0.0
266,0.259656652360515,0.24242424242424243,0.0,0.259656652360515,0.0,0.0
267,0.21995708154506438,0.19393939393939394,0.0,0.21995708154506435,0.0,0.0
268,0.46030042918454933,0.4666666666666667,0.0,0.46030042918454933,0.0,0.0
269,0.677038626609442,0.703030303030303,0.4375,0.1963519313304721,0.0,0.0
270,0.1276824034334764,0.08484848484848485,0.0,0.12768240343347637,0.0,0.0
271,0.27145922746781115,0.24242424242424243,0.0625,0.2011802575107296,0.0,0.0
272,0.05686695278969957,0.04242424242424243,0.0,0.05686695278969957,0.0,0.0
273,0.17489270386266095,0.14545454545454545,0.0,0.17489270386266095,0.0,0.0
274,0.07618025751072961,0.05454545454545454,0.0,0.07618025751072961,0.0,0.0
275,0.02145922746781116,0.01818181818181818,0.0,0.021459227467811155,0.0,0.0
276,0.17274678111587982,0.13333333333333333,0.0625,0.1271459227467811,0.11764705882352941,0.0
277,0.1813304721030043,0.19393939393939394,0.0,0.1813304721030043,0.0,0.0
278,0.2349785407725322,0.21212121212121213,0.0,0.23497854077253216,0.0,0.0
279,0.13948497854077252,0.12121212121212122,0.0,0.13948497854077252,0.0,0.0
280,0.059012875536480686,0.048484848484848485,0.0,0.05901287553648068,0.0,0.0
281,0.02575107296137339,0.01818181818181818,0.0,0.02575107296137339,0.0,0.0
282,0.15236051502145923,0.13333333333333333,0.0,0.15236051502145923,0.0,0.0
283,0.046137339055793994,0.048484848484848485,0.0,0.04613733905579399,0.0,0.0
284,0.1888412017167382,0.18787878787878787,0.0,0.18884120171673818,0.0,0.0
285,0.2918454935622318,0.26666666666666666,0.0625,0.21646995708154504,0.0,0.0
286,0.02575107296137339,0.006060606060606061,0.0,0.02575107296137339,0.0,0.0
287,0.10193133047210301,0.09090909090909091,0.0,0.101931330472103,0.0,0.0
288,0.11266094420600858,0.09696969696969697,0.0,0.11266094420600857,0.0,0.0
289,0.05472103004291846,0.05454545454545454,0.0,0.05472103004291845,0.0,0.0
290,0.09763948497854077,0.09090909090909091,0.0,0.09763948497854077,0.0,0.0
291,0.17489270386266095,0.14545454545454545,0.0,0.17489270386266095,0.0,0.0
292,0.1888412017167382,0.2,0.0,0.18884120171673818,0.0,0.0
293,0.09549356223175966,0.09090909090909091,0.0,0.09549356223175966,0.0,0.0
294,0.08261802575107297,0.06666666666666667,0.0,0.08261802575107297,0.0,0.0
295,0.1813304721030043,0.19393939393939394,0.0,0.1813304721030043,0.0,0.0
296,0.0407725321888412,0.05454545454545454,0.0,0.0407725321888412,0.0,0.0
297,0.08047210300429185,0.05454545454545454,0.0,0.08047210300429183,0.0,0.0
298,0.18776824034334763,0.17575757575757575,0.0,0.18776824034334763,0.0,0.0
299,0.13304721030042918,0.12121212121212122,0.0,0.13304721030042918,0.0,0.0
300,0.14484978540772533,0.11515151515151516,0.0,0.1448497854077253,0.0,0.0
301,0.18454935622317598,0.17575757575757575,0.0,0.18454935622317598,0.0,0.0
302,0.1555793991416309,0.11515151515151516,0.0,0.1555793991416309,0.0,0.0
303,0.15128755364806867,0.13333333333333333,0.0,0.15128755364806867,0.0,0.0
304,0.015021459227467811,0.0,0.0,0.015021459227467811,0.0,0.0
305,0.02575107296137339,0.006060606060606061,0.0,0.02575107296137339,0.0,0.0
306,0.09227467811158799,0.09090909090909091,0.0,0.09227467811158799,0.0,0.0
307,0.07188841201716738,0.04242424242424243,0.0,0.07188841201716738,0.0,0.0
308,0.12446351931330472,0.10909090909090909,0.0,0.12446351931330471,0.0,0.0
309,0.3283261802575107,0.3212121212121212,0.3125,0.11708690987124463,0.0,0.0
310,0.194206008583691,0.16363636363636364,0.0,0.19420600858369097,0.0,0.0
311,0.06759656652360516,0.048484848484848485,0.0,0.06759656652360514,0.0,0.0
312,0.02575107296137339,0.006060606060606061,0.0,0.02575107296137339,0.0,0.0
313,0.1555793991416309,0.12727272727272726,0.0,0.1555793991416309,0.0,0.0
314,0.3626609442060086,0.3515151515151515,0.0,0.3626609442060086,0.0,0.0
315,0.06330472103004292,0.048484848484848485,0.0,0.06330472103004292,0.0,0.0
316,0.1148068669527897,0.10303030303030303,0.0,0.11480686695278969,0.0,0.0
317,0.060085836909871244,0.07878787878787878,0.25,0.02023298589822195,0.0,0.0
318,0.19742489270386265,0.15151515151515152,0.0,0.19742489270386265,0.0,0.0
319,0.046137339055793994,0.03636363636363636,0.0,0.04613733905579399,0.0,0.0
320,0.018240343347639486,0.012121212121212121,0.0,0.018240343347639486,0.0,0.0
321,0.40236051502145925,0.3939393939393939,0.0,0.4023605150214592,0.0,0.0
322,0.19206008583690987,0.15151515151515152,0.25,0.07679337829552421,0.0,0.0
323,0.1427038626609442,0.13333333333333333,0.0,0.1427038626609442,0.0,0.0
324,0.03969957081545064,0.030303030303030304,0.0,0.03969957081545064,0.0,0.0
325,0.03862660944206009,0.030303030303030304,0.0,0.03862660944206008,0.0,0.0
326,0.11587982832618025,0.11515151515151516,0.0625,0.08449570815450644,0.0,0.0
327,0.07188841201716738,0.06060606060606061,0.0,0.07188841201716738,0.0,0.0
328,0.29721030042918456,0.2909090909090909,0.0625,0.22049356223175964,0.5882352941176471,0.0
329,0.19098712446351931,0.1696969696969697,0.0,0.19098712446351931,0.0,0.0
330,0.07939914163090128,0.06060606060606061,0.0,0.07939914163090128,0.0,0.0
331,0.06652360515021459,0.05454545454545454,0.0,0.06652360515021459,0.0,0.0
332,0.045064377682403435,0.048484848484848485,0.0,0.04506437768240343,0.0,0.0
333,0.06223175965665236,0.04242424242424243,0.0,0.062231759656652355,0.0,0.0
334,0.17274678111587982,0.15151515151515152,0.0,0.17274678111587982,0.0,0.0
335,0.23605150214592274,0.21212121212121213,0.0,0.23605150214592271,0.0,0.0
336,0.023605150214592276,0.006060606060606061,0.0,0.023605150214592276,0.0,0.0
337,0.2875536480686695,0.30303030303030304,0.0,0.2875536480686695,0.0,0.0
338,0.6115879828326181,0.6181818181818182,0.0,0.611587982832618,0.0,0.0
339,0.16523605150214593,0.1696969696969697,0.125,0.09527896995708154,0.0,0.0
340,0.06223175965665236,0.06060606060606061,0.0,0.062231759656652355,0.0,0.0
341,0.10085836909871244,0.07878787878787878,0.0,0.10085836909871244,0.0,0.0
342,0.10300429184549356,0.08484848484848485,0.0,0.10300429184549356,0.0,0.0
343,0.1351931330472103,0.12727272727272726,0.0,0.13519313304721028,0.0,0.0
344,0.03862660944206009,0.030303030303030304,0.0,0.03862660944206008,0.0,0.0
345,0.02145922746781116,0.006060606060606061,0.0,0.021459227467811155,0.0,0.0
346,0.048283261802575105,0.024242424242424242,0.0,0.048283261802575105,0.0,0.0
347,0.05686695278969957,0.04242424242424243,0.0,0.05686695278969957,0.0,0.0
348,0.20600858369098712,0.15757575757575756,0.0,0.20600858369098712,0.0,0.0
349,0.24892703862660945,0.22424242424242424,0.0,0.24892703862660942,0.0,0.0
350,0.19098712446351931,0.15151515151515152,0.1875,0.09066523605150215,0.0,0.0
351,0.10407725321888411,0.09696969696969697,0.0,0.10407725321888413,0.0,0.0
352,0.23068669527896996,0.20606060606060606,0.0,0.23068669527896996,0.0,0.0
353,0.21030042918454936,0.21212121212121213,0.0,0.21030042918454933,0.0,0.0
354,0.06330472103004292,0.04242424242424243,0.125,0.03412017167381974,0.0,0.0
355,0.018240343347639486,0.006060606060606061,0.0,0.018240343347639486,0.0,0.0
356,0.315450643776824,0.3212121212121212,0.0,0.315450643776824,0.0,0.0
357,0.12339055793991416,0.09090909090909091,0.125,0.07017167381974249,0.0,0.0
358,0.2757510729613734,0.2727272727272727,0.0,0.2757510729613734,0.0,0.0
359,0.5772532188841202,0.593939393939394,0.0,0.5772532188841202,0.0,0.0
360,0.1459227467811159,0.10303030303030303,0.0,0.1459227467811159,0.0,0.0
361,0.05472103004291846,0.048484848484848485,0.0,0.05472103004291845,0.0,0.0
362,0.06652360515021459,0.048484848484848485,0.0,0.06652360515021459,0.0,0.0
363,0.2843347639484979,0.2787878787878788,0.0,0.2843347639484978,0.0,0.0
364,0.22424892703862662,0.18787878787878787,0.0,0.22424892703862662,0.0,0.0
365,0.05150214592274678,0.05454545454545454,0.0,0.05150214592274678,0.0,0.0
366,0.16523605150214593,0.12121212121212122,0.0,0.16523605150214593,0.0,0.0
367,0.017167381974248927,0.0,0.0,0.017167381974248924,0.0,0.0
368,0.19098712446351931,0.15151515151515152,0.0625,0.14082618025751073,0.0,0.35000000000000003
369,0.08047210300429185,0.06666666666666667,0.0,0.08047210300429183,0.0,0.0
370,0.05472103004291846,0.04242424242424243,0.0,0.05472103004291845,0.0,0.0
371,0.028969957081545063,0.01818181818181818,0.0,0.028969957081545063,0.0,0.0
372,0.04184549356223176,0.024242424242424242,0.0,0.04184549356223176,0.0,0.0
373,0.25,0.21818181818181817,0.0,0.25,0.0,0.0
374,0.6813304721030042,0.6,0.0,0.6813304721030042,0.0,0.0
375,0.09871244635193133,0.09696969696969697,0.0,0.09871244635193131,0.0,0.0
376,0.0611587982832618,0.05454545454545454,0.0,0.061158798283261796,0.0,0.0
377,0.04291845493562232,0.030303030303030304,0.0,0.04291845493562232,0.0,0.0
378,0.5869098712446352,0.5818181818181818,0.5625,0.13948497854077252,0.0,0.0
379,0.05257510729613734,0.03636363636363636,0.0,0.05257510729613733,0.0,0.0
380,0.06866952789699571,0.04242424242424243,0.0,0.0686695278969957,0.0,0.0
381,0.060085836909871244,0.06666666666666667,0.0,0.060085836909871244,0.0,0.0
382,0.045064377682403435,0.03636363636363636,0.0,0.04506437768240343,0.0,0.0
383,0.07618025751072961,0.04242424242424243,0.0,0.07618025751072961,0.0,0.0
384,0.20386266094420602,0.2,0.0,0.203862660944206,0.0,0.0
385,0.06437768240343347,0.05454545454545454,0.0,0.06437768240343347,0.0,0.0
386,0.04184549356223176,0.03636363636363636,0.0,0.04184549356223176,0.0,0.0
387,0.18562231759656653,0.14545454545454545,0.0625,0.13680257510729613,0.0,0.0
388,0.17703862660944206,0.14545454545454545,0.0,0.17703862660944206,0.0,0.0
389,0.0815450643776824,0.07272727272727272,0.0,0.0815450643776824,0.0,0.0
390,0.19206008583690987,0.2,0.0,0.19206008583690984,0.0,0.0
391,0.3927038626609442,0.4121212121212121,0.125,0.2317596566523605,0.0,0.65625
392,0.027896995708154508,0.024242424242424242,0.0,0.0278969957081545,0.0,0.0
393,0.1223175965665236,0.14545454545454545,0.0,0.12231759656652359,0.0,0.0
394,0.13304721030042918,0.12121212121212122,0.125,0.0759656652360515,0.0,0.0
395,0.27896995708154504,0.296969696969697,0.125,0.163519313304721,0.0,0.0
396,0.1072961373390558,0.10303030303030303,0.0,0.1072961373390558,0.0,0.0
397,0.09978540772532189,0.07878787878787878,0.0,0.09978540772532188,0.0,0.0
398,0.07081545064377683,0.04242424242424243,0.0,0.07081545064377683,0.0,0.0
399,0.06223175965665236,0.05454545454545454,0.0,0.062231759656652355,0.0,0.0
400,0.032188841201716736,0.030303030303030304,0.0,0.032188841201716736,0.0,0.0
401,0.14484978540772533,0.13333333333333333,0.0,0.1448497854077253,0.0,0.0
402,0.055793991416309016,0.03636363636363636,0.0,0.055793991416309,0.0,0.0
403,0.12124463519313304,0.10303030303030303,0.0,0.12124463519313303,0.0,0.0
404,0.1072961373390558,0.09696969696969697,0.375,0.02932761087267525,0.0,0.0
405,0.034334763948497854,0.024242424242424242,0.0,0.03433476394849785,0.0,0.0
406,0.08690987124463519,0.09090909090909091,0.0625,0.06276824034334763,0.0,0.0
407,0.3133047210300429,0.23030303030303031,0.0625,0.23256437768240343,0.0,0.0
408,0.1684549356223176,0.16363636363636364,0.0,0.1684549356223176,0.0,0.0
409,0.19527896995708155,0.18787878787878787,0.0,0.19527896995708152,0.0,0.0
410,0.09012875536480687,0.07878787878787878,0.0625,0.0651824034334764,0.0,0.0
411,0.05793991416309013,0.024242424242424242,0.0,0.05793991416309013,0.0,0.0
412,0.13090128755364808,0.13333333333333333,0.0,0.13090128755364805,0.0,0.0
413,0.0407725321888412,0.03636363636363636,0.0,0.0407725321888412,0.0,0.0
414,0.11051502145922747,0.09090909090909091,0.0,0.11051502145922747,0.0,0.0
415,0.38197424892703863,0.3393939393939394,0.125,0.22532188841201714,0.0,0.0
416,0.02682403433476395,0.01818181818181818,0.0,0.02682403433476395,0.0,0.0
417,0.04721030042918455,0.03636363636363636,0.0,0.04721030042918455,0.0,0.0
418,0.1791845493562232,0.18787878787878787,0.0625,0.13197424892703863,0.0,0.0
419,0.043991416309012876,0.024242424242424242,0.0,0.04399141630901287,0.0,0.0
420,0.14377682403433475,0.10303030303030303,0.0,0.14377682403433475,0.0,0.0
421,0.7242489270386266,0.6545454545454545,0.0,0.7242489270386265,0.0,0.0
422,0.03648068669527897,0.03636363636363636,0.0,0.03648068669527897,0.0,0.0
423,0.26931330472103004,0.28484848484848485,0.0,0.26931330472103004,0.0,0.0
424,0.5504291845493562,0.5696969696969697,0.0,0.5504291845493562,0.0,0.0
425,0.034334763948497854,0.01818181818181818,0.0,0.03433476394849785,0.0,0.0
426,0.10085836909871244,0.04242424242424243,0.0,0.10085836909871244,0.0,0.0
427,0.3111587982832618,0.3151515151515151,0.0,0.3111587982832618,0.0,0.0
428,0.3090128755364807,0.28484848484848485,0.0625,0.22934549356223174,0.0,0.0
429,0.05793991416309013,0.048484848484848485,0.0,0.05793991416309013,0.0,0.0
430,0.07188841201716738,0.06666666666666667,0.0,0.07188841201716738,0.0,0.0
431,0.030042918454935622,0.024242424242424242,0.0,0.030042918454935622,0.0,0.0
432,0.13841201716738197,0.11515151515151516,0.0,0.13841201716738197,0.0,0.0
433,0.08583690987124463,0.07272727272727272,0.0,0.08583690987124463,0.0,0.0
434,0.23927038626609443,0.22424242424242424,0.0,0.2392703862660944,0.0,0.0
435,0.05793991416309013,0.04242424242424243,0.0,0.05793991416309013,0.0,0.0
436,0.11695278969957082,0.12121212121212122,0.0,0.11695278969957082,0.0,0.0
437,0.1459227467811159,0.15757575757575756,0.125,0.08369098712446352,0.0,0.0
438,0.6566523605150214,0.6666666666666666,0.0,0.6566523605150214,0.0,0.0
439,0.41094420600858367,0.4,0.125,0.2427038626609442,0.0,0.0
440,0.12446351931330472,0.08484848484848485,0.0,0.12446351931330471,0.0,0.0
441,0.04721030042918455,0.048484848484848485,0.0,0.04721030042918455,0.0,0.0
442,0.16201716738197425,0.15757575757575756,0.0,0.16201716738197425,0.0,0.0
443,0.14377682403433475,0.11515151515151516,0.0,0.14377682403433475,0.0,0.0
444,0.2017167381974249,0.16363636363636364,0.0,0.2017167381974249,0.0,0.0
445,0.1223175965665236,0.10303030303030303,0.0,0.12231759656652359,0.0,0.0
446,0.03755364806866953,0.024242424242424242,0.0,0.03755364806866952,0.0,0.0
447,0.20386266094420602,0.19393939393939394,0.0625,0.15048283261802575,0.0,0.0
448,0.17167381974248927,0.1393939393939394,0.1875,0.08100858369098712,0.0,0.0
449,0.12124463519313304,0.11515151515151516,0.125,0.06888412017167381,0.0,0.0
450,0.33047210300429186,0.37575757575757573,1.0,0.044047887960243955,1.0,0.0
451,0.26180257510729615,0.2,0.0,0.2618025751072961,0.0,0.0
452,0.286480686695279,0.3090909090909091,0.0,0.28648068669527893,0.0,0.0
453,0.13197424892703863,0.12121212121212122,0.0,0.13197424892703863,0.0,0.0
454,0.16416309012875535,0.16363636363636364,0.125,0.0946351931330472,0.0,0.0
455,0.08047210300429185,0.06060606060606061,0.0625,0.05793991416309013,0.0,0.0
456,0.35085836909871243,0.36363636363636365,0.0,0.35085836909871243,0.0,0.0
457,0.03755364806866953,0.030303030303030304,0.0,0.03755364806866952,0.0,0.0
458,0.13304721030042918,0.11515151515151516,0.0,0.13304721030042918,0.0,0.0
459,0.7778969957081545,0.7696969696969697,0.0625,0.5810085836909871,0.0,0.0
460,0.34120171673819744,0.3090909090909091,0.0,0.3412017167381974,0.0,0.0
461,0.18454935622317598,0.18787878787878787,0.0,0.18454935622317598,0.0,0.0
462,0.030042918454935622,0.030303030303030304,0.0,0.030042918454935622,0.0,0.0
463,0.1459227467811159,0.16363636363636364,0.0,0.1459227467811159,0.0,0.0
464,0.22639484978540772,0.21818181818181817,0.0,0.2263948497854077,0.0,0.0
465,0.5568669527896996,0.5636363636363636,0.25,0.23313917841814838,0.0,0.0
466,0.3626609442060086,0.3575757575757576,0.0,0.3626609442060086,0.0,0.0
467,0.1984978540772532,0.2,0.4375,0.052789699570815446,0.0,0.0
468,0.03969957081545064,0.03636363636363636,0.0,0.03969957081545064,0.0,0.0
469,0.1072961373390558,0.09090909090909091,0.0,0.1072961373390558,0.0,0.0
470,0.12124463519313304,0.11515151515151516,0.0,0.12124463519313303,0.0,0.0
471,0.08261802575107297,0.06060606060606061,0.0,0.08261802575107297,0.0,0.0
472,0.30364806866952787,0.2606060606060606,0.0,0.30364806866952787,0.0,0.0
473,0.048283261802575105,0.048484848484848485,0.0625,0.03379828326180257,0.0,0.0
474,0.3315450643776824,0.3393939393939394,0.0,0.3315450643776824,0.0,0.0
475,0.3487124463519313,0.2787878787878788,0.25,0.1439301042305334,0.0,0.0
476,0.16416309012875535,0.15757575757575756,0.0,0.16416309012875535,0.0,0.0
477,0.13733905579399142,0.12121212121212122,0.0,0.1373390557939914,0.0,0.0
478,0.05257510729613734,0.03636363636363636,0.0,0.05257510729613733,0.0,0.0
479,0.26931330472103004,0.2606060606060606,0.0,0.26931330472103004,0.0,0.0
480,0.40450643776824036,0.40606060606060607,0.25,0.167841814837523,0.0,0.0
481,0.0740343347639485,0.06060606060606061,0.125,0.04055793991416309,0.0,0.0
482,0.06759656652360516,0.05454545454545454,0.0,0.06759656652360514,0.0,0.0
483,0.04721030042918455,0.03636363636363636,0.0,0.04721030042918455,0.0,0.0
484,0.045064377682403435,0.04242424242424243,0.0,0.04506437768240343,0.0,0.0
485,0.0740343347639485,0.06666666666666667,0.0,0.0740343347639485,0.0,0.0
486,0.10944206008583691,0.07878787878787878,0.3125,0.03500536480686695,0.0,0.0
487,0.06330472103004292,0.030303030303030304,0.0,0.06330472103004292,0.0,0.0
488,0.17703862660944206,0.15757575757575756,0.0,0.17703862660944206,0.0,0.0
489,0.7864806866952789,0.8,0.0,0.7864806866952789,0.0,0.0
490,0.19313304721030042,0.19393939393939394,0.0,0.19313304721030042,0.0,0.0
491,0.1684549356223176,0.1393939393939394,0.0,0.1684549356223176,0.0,0.0
492,0.05472103004291846,0.03636363636363636,0.0,0.05472103004291845,0.0,0.0
493,0.47532188841201717,0.44242424242424244,0.0,0.4753218884120171,0.0,0.0
494,0.06437768240343347,0.06060606060606061,0.0,0.06437768240343347,0.0,0.0
495,0.44313304721030045,0.41818181818181815,0.0,0.4431330472103004,0.0,0.0
496,0.032188841201716736,0.024242424242424242,0.0,0.032188841201716736,0.0,0.0
497,0.07081545064377683,0.06666666666666667,0.0,0.07081545064377683,0.0,0.0
498,0.10193133047210301,0.08484848484848485,0.0,0.101931330472103,0.0,0.0
499,0.07832618025751073,0.06060606060606061,0.0,0.07832618025751072,0.0,0.0
